Month,Route,Time,Day,Incident,Station ID,Min Delay
2,505,1180,Tuesday,Mechanical,14639,0
2,506,1293,Tuesday,Emergency Services,1252,0
2,509,306,Wednesday,Late Leaving Garage,13362,0
2,506,307,Wednesday,Late Leaving Garage,1794,0
2,512,308,Wednesday,Late Leaving Garage,8153,0
2,506,309,Wednesday,Late Leaving Garage,1794,0
2,506,446,Wednesday,Mechanical,1105,0
2,505,561,Wednesday,General Delay,2125,0
2,506,564,Wednesday,Investigation,1084,0
2,505,600,Wednesday,Mechanical,2131,0
2,505,780,Wednesday,General Delay,2127,0
2,505,976,Wednesday,Investigation,2194,0
2,509,1083,Wednesday,Utilized Off Route,13370,0
2,504,1165,Wednesday,Investigation,15635,0
2,512,1332,Wednesday,Emergency Services,14778,1
2,506,1435,Wednesday,Mechanical,838,0
2,512,367,Thursday,Late Leaving Garage,8153,0
2,512,369,Thursday,Late Leaving Garage,8153,0
2,506,371,Thursday,Late Leaving Garage,1794,0
2,506,440,Thursday,Utilized Off Route,844,0
2,506,511,Thursday,Utilized Off Route,1093,0
2,506,557,Thursday,Utilized Off Route,1082,0
2,509,571,Thursday,Emergency Services,13370,0
2,501,573,Thursday,General Delay,6830,0
2,506,587,Thursday,General Delay,1451,0
2,505,594,Thursday,General Delay,2136,0
2,505,617,Thursday,Mechanical,14639,0
2,503,632,Thursday,Investigation,4149,0
2,504,891,Thursday,Mechanical,6849,0
2,510,955,Thursday,Held By,7353,0
2,503,1003,Thursday,Mechanical,2839,0
2,504,1014,Thursday,Mechanical,15647,0
2,505,1015,Thursday,Mechanical,2194,0
2,505,1265,Thursday,Emergency Services,14639,0
2,506,1312,Thursday,Held By,827,0
2,506,88,Friday,General Delay,814,0
2,501,380,Friday,Held By,3065,0
2,512,439,Friday,Mechanical,14958,0
2,504,581,Friday,Investigation,4146,0
2,501,615,Friday,Mechanical,3057,0
2,505,642,Friday,Mechanical,14639,0
2,505,706,Friday,General Delay,1756,0
2,505,822,Friday,Mechanical,2171,0
2,511,853,Friday,Mechanical,161,0
2,504,868,Friday,Mechanical,6849,0
2,505,918,Friday,Mechanical,1758,0
2,510,955,Friday,Held By,7353,0
2,504,984,Friday,Investigation,4578,0
2,505,1018,Friday,Held By,2136,1
2,501,1076,Friday,Investigation,14977,0
2,505,1120,Friday,Investigation,2194,0
2,512,1197,Friday,Investigation,9980,1
2,504,1282,Friday,Mechanical,15462,0
2,501,1323,Friday,Mechanical,6523,0
2,501,1355,Friday,Mechanical,6523,0
2,505,1395,Friday,Mechanical,2154,0
2,501,340,Saturday,Held By,3057,0
2,506,509,Saturday,Held By,1151,1
2,509,710,Saturday,Investigation,13362,0
2,512,964,Saturday,Overhead - Pantograph,14958,0
2,501,1073,Saturday,Investigation,3051,1
2,504,1177,Saturday,Held By,15647,0
2,501,1280,Saturday,Mechanical,6842,0
2,505,1293,Saturday,Mechanical,2194,0
2,512,39,Sunday,Mechanical,14958,0
2,505,516,Sunday,Utilized Off Route,2176,0
2,501,682,Sunday,Mechanical,6838,0
2,505,869,Sunday,Held By,2136,0
2,501,908,Sunday,Emergency Services,3080,0
2,501,928,Sunday,Held By,3088,0
2,505,945,Sunday,Held By,2190,0
2,511,1025,Sunday,Mechanical,14619,0
2,505,353,Monday,Investigation,14639,0
2,505,708,Monday,Mechanical,14639,0
2,501,805,Monday,Emergency Services,6813,0
2,506,995,Monday,Held By,814,1
2,512,1109,Monday,Overhead - Pantograph,8148,0
2,510,1299,Monday,Mechanical,14816,0
2,504,318,Tuesday,General Delay,4141,0
2,504,345,Tuesday,Held By,6849,0
2,504,346,Tuesday,Held By,6849,0
2,504,348,Tuesday,Held By,6849,0
2,512,350,Tuesday,Held By,8153,0
2,504,352,Tuesday,Held By,6849,0
2,504,355,Tuesday,Held By,6849,0
2,504,356,Tuesday,Held By,6849,0
2,505,405,Tuesday,Emergency Services,14639,0
2,509,407,Tuesday,Utilized Off Route,13362,0
2,512,432,Tuesday,Mechanical,8153,0
2,506,475,Tuesday,Held By,1079,1
2,505,505,Tuesday,Mechanical,1758,0
2,501,583,Tuesday,Mechanical,6523,0
2,504,772,Tuesday,Held By,3039,0
2,501,867,Tuesday,Emergency Services,6852,0
2,505,918,Tuesday,Mechanical,14639,0
2,505,923,Tuesday,Mechanical,14639,0
2,506,944,Tuesday,Investigation,833,1
2,510,955,Tuesday,Held By,7353,0
2,505,976,Tuesday,Mechanical,14639,0
2,501,982,Tuesday,Investigation,3081,0
2,505,1011,Tuesday,Held By,1758,0
2,504,1013,Tuesday,Held By,9318,0
2,505,1144,Tuesday,Mechanical,14639,0
2,506,12,Wednesday,Investigation,1153,0
2,501,346,Wednesday,Investigation,3057,0
2,505,415,Wednesday,Mechanical,14639,0
2,504,518,Wednesday,Held By,4149,0
2,504,522,Wednesday,Mechanical,4149,0
2,505,528,Wednesday,Mechanical,2136,0
2,510,650,Wednesday,Mechanical,10927,0
2,509,650,Wednesday,Held By,13370,0
2,501,660,Wednesday,Investigation,14394,0
2,505,714,Wednesday,General Delay,14639,0
2,501,717,Wednesday,Mechanical,6523,0
2,506,739,Wednesday,Investigation,1126,0
2,505,835,Wednesday,Mechanical,14639,0
2,505,1001,Wednesday,Investigation,14639,0
2,505,1001,Wednesday,Investigation,14639,0
2,505,1019,Wednesday,Investigation,2194,0
2,501,1034,Wednesday,Mechanical,3088,0
2,506,1318,Wednesday,Mechanical,844,0
2,510,1337,Wednesday,Held By,7349,0
2,510,1337,Wednesday,Mechanical,7349,1
2,510,129,Thursday,Mechanical,7353,0
2,512,372,Thursday,Mechanical,8153,0
2,504,384,Thursday,Held By,14665,0
2,505,413,Thursday,Emergency Services,2194,0
2,512,452,Thursday,Mechanical,8169,0
2,506,569,Thursday,General Delay,836,0
2,512,580,Thursday,Mechanical,14778,0
2,512,728,Thursday,Mechanical,8153,0
2,505,730,Thursday,Mechanical,2194,0
2,506,793,Thursday,Investigation,14741,0
2,501,908,Thursday,Investigation,6813,0
2,510,955,Thursday,Held By,7353,0
2,505,1084,Thursday,Investigation,2159,0
2,505,1132,Thursday,Mechanical,14639,0
2,510,1337,Thursday,Investigation,7347,0
2,504,238,Friday,Late Leaving Garage,3374,0
2,510,259,Friday,Late Leaving Garage,7353,1
2,511,269,Friday,Late Leaving Garage,161,1
2,506,277,Friday,Late Leaving Garage,1794,0
2,506,294,Friday,Late Leaving Garage,1117,0
2,504,295,Friday,Late Leaving Garage,14665,0
2,510,300,Friday,General Delay,7353,0
2,512,300,Friday,General Delay,8153,0
2,510,304,Friday,Held By,7353,0
2,509,306,Friday,Late Leaving Garage,13362,0
2,512,310,Friday,Held By,8153,0
2,512,318,Friday,Late Leaving Garage,8153,1
2,505,445,Friday,Mechanical,14639,0
2,506,482,Friday,Late Leaving Garage,1117,0
2,510,489,Friday,Mechanical,7347,0
2,511,575,Friday,Held By,148,1
2,506,578,Friday,Mechanical,14741,0
2,506,598,Friday,General Delay,838,0
2,512,631,Friday,Mechanical,8184,0
2,504,684,Friday,Mechanical,14640,0
2,506,695,Friday,Emergency Services,1079,0
2,505,702,Friday,Utilized Off Route,1758,0
2,506,751,Friday,Mechanical,1263,0
2,505,881,Friday,General Delay,1756,0
2,510,955,Friday,Held By,7353,0
2,504,1038,Friday,General Delay,15637,0
2,505,1042,Friday,Investigation,2159,0
2,504,1127,Friday,Held By,15643,1
2,501,1192,Friday,Investigation,3061,0
2,512,1427,Friday,Mechanical,14606,0
2,505,50,Saturday,Mechanical,14639,0
2,501,317,Saturday,Late Leaving Garage,6523,0
2,501,545,Saturday,Investigation,6523,0
2,504,563,Saturday,Late Leaving Garage,3374,0
2,506,613,Saturday,Mechanical,1102,0
2,511,681,Saturday,Late Leaving Garage,161,0
2,504,685,Saturday,Late Leaving Garage,3374,1
2,511,690,Saturday,Late Leaving Garage,161,1
2,509,704,Saturday,Late Leaving Garage,13362,1
2,511,707,Saturday,Late Leaving Garage,161,1
2,506,747,Saturday,Held By,829,0
2,504,750,Saturday,General Delay,15462,0
2,505,753,Saturday,Utilized Off Route,2125,0
2,501,819,Saturday,Investigation,6849,0
2,506,819,Saturday,Held By,827,0
2,501,846,Saturday,Held By,6859,0
2,506,1075,Saturday,Mechanical,836,0
2,506,1118,Saturday,Mechanical,1117,0
2,505,1167,Saturday,Held By,2143,0
2,505,1175,Saturday,Investigation,2194,0
2,506,1178,Saturday,Emergency Services,1153,0
2,506,1361,Saturday,Mechanical,1103,0
2,501,1410,Saturday,Investigation,6813,0
2,509,28,Sunday,Mechanical,10946,0
2,501,32,Sunday,Mechanical,6859,0
2,512,108,Sunday,Mechanical,14958,0
2,510,389,Sunday,Mechanical,14816,1
2,504,474,Sunday,General Delay,14640,0
2,505,591,Sunday,Emergency Services,14639,0
2,504,750,Sunday,General Delay,4163,0
2,506,796,Sunday,Emergency Services,1082,0
2,505,836,Sunday,Mechanical,2171,0
2,505,1097,Sunday,Mechanical,2194,0
2,512,1226,Sunday,Investigation,8148,0
2,512,1261,Sunday,Mechanical,11715,0
2,504,318,Monday,Held By,6849,0
2,501,322,Monday,Held By,6849,0
2,501,324,Monday,Held By,6523,0
2,504,326,Monday,Held By,6849,0
2,504,335,Monday,Held By,6849,0
2,504,380,Monday,Mechanical,14640,0
2,505,506,Monday,Mechanical,2171,0
2,512,724,Monday,Mechanical,8171,0
2,501,726,Monday,Emergency Services,3065,0
2,511,853,Monday,Utilized Off Route,14619,0
2,504,874,Monday,General Delay,15647,0
2,504,903,Monday,Held By,2150,1
2,505,915,Monday,Held By,2194,0
2,505,937,Monday,Utilized Off Route,2194,0
2,501,938,Monday,Emergency Services,6839,0
2,510,955,Monday,Held By,7353,0
2,501,1016,Monday,Emergency Services,6813,0
2,501,1178,Monday,Emergency Services,3052,0
2,505,1208,Monday,Mechanical,2119,0
2,505,1367,Monday,Emergency Services,1758,0
2,511,1411,Monday,Emergency Services,186,0
2,506,1421,Monday,Emergency Services,1451,1
2,506,1421,Monday,Emergency Services,1451,1
2,504,26,Tuesday,Mechanical,15462,0
2,510,383,Tuesday,Mechanical,7353,0
2,504,384,Tuesday,Mechanical,15647,0
2,501,595,Tuesday,Diversion,6851,1
2,511,606,Tuesday,Investigation,14619,0
2,501,714,Tuesday,Mechanical,6806,0
2,503,738,Tuesday,Mechanical,2839,0
2,512,798,Tuesday,Mechanical,14958,0
2,505,822,Tuesday,Mechanical,2194,0
2,505,853,Tuesday,Investigation,2190,0
2,505,882,Tuesday,Mechanical,14639,0
2,510,955,Tuesday,Held By,7353,0
2,505,1060,Tuesday,Investigation,2194,0
2,501,1083,Tuesday,Held By,3084,0
2,504,1188,Tuesday,Investigation,4146,1
2,504,1196,Tuesday,Utilized Off Route,4149,0
2,512,1276,Tuesday,Held By,8169,1
2,505,1324,Tuesday,Mechanical,14666,0
2,505,1332,Tuesday,Mechanical,14666,0
2,505,22,Wednesday,Mechanical,14666,0
2,509,478,Wednesday,Held By,13362,0
2,505,526,Wednesday,Utilized Off Route,1758,0
2,506,693,Wednesday,Mechanical,14741,0
2,510,712,Wednesday,Mechanical,10927,0
2,504,768,Wednesday,Mechanical,4163,0
2,510,955,Wednesday,Held By,7353,0
2,512,976,Wednesday,Held By,14958,0
2,505,1042,Wednesday,Emergency Services,2190,0
2,501,10,Thursday,Mechanical,6849,0
2,504,69,Thursday,Investigation,6052,0
2,511,275,Thursday,Late Leaving Garage,161,0
2,511,276,Thursday,Late Leaving Garage,161,0
2,506,277,Thursday,Late Leaving Garage,1794,0
2,504,280,Thursday,Late Leaving Garage,3374,0
2,511,283,Thursday,Late Leaving Garage,161,0
2,511,287,Thursday,Late Leaving Garage,161,0
2,510,304,Thursday,Late Leaving Garage,7353,0
2,512,314,Thursday,Mechanical,8153,0
2,512,317,Thursday,Late Leaving Garage,8153,0
2,509,317,Thursday,Late Leaving Garage,13362,0
2,506,317,Thursday,Late Leaving Garage,1794,0
2,512,317,Thursday,Late Leaving Garage,8153,0
2,501,318,Thursday,Late Leaving Garage,6523,0
2,506,318,Thursday,Late Leaving Garage,1794,0
2,504,318,Thursday,Late Leaving Garage,2428,0
2,509,319,Thursday,Late Leaving Garage,13362,0
2,504,320,Thursday,Late Leaving Garage,2428,0
2,504,320,Thursday,Late Leaving Garage,3374,0
2,504,324,Thursday,Late Leaving Garage,2428,0
2,510,334,Thursday,Mechanical,11985,0
2,504,402,Thursday,Mechanical,14640,0
2,501,409,Thursday,Held By,6523,0
2,505,423,Thursday,Mechanical,14639,0
2,504,473,Thursday,Late Leaving Garage,6849,0
2,505,590,Thursday,General Delay,2141,0
2,505,624,Thursday,Mechanical,14639,0
2,512,683,Thursday,Investigation,8162,0
2,501,836,Thursday,Held By,3031,0
2,510,955,Thursday,Held By,7353,0
2,512,968,Thursday,Held By,14778,0
2,512,1045,Thursday,Held By,8171,0
2,504,1366,Thursday,Mechanical,14665,1
2,504,1366,Thursday,Held By,14665,1
2,506,17,Friday,Mechanical,15357,0
2,511,291,Friday,Mechanical,161,0
2,506,293,Friday,Late Leaving Garage,1117,0
2,511,294,Friday,Late Leaving Garage,161,0
2,512,295,Friday,Late Leaving Garage,8153,0
2,509,296,Friday,Late Leaving Garage,13362,0
2,504,411,Friday,General Delay,12538,0
2,504,416,Friday,Held By,4146,1
2,510,433,Friday,Investigation,7353,0
2,503,438,Friday,General Delay,4141,0
2,510,440,Friday,Held By,7353,0
2,510,448,Friday,Investigation,7355,0
2,501,475,Friday,Mechanical,6859,0
2,503,509,Friday,Mechanical,2839,0
2,505,575,Friday,General Delay,2194,0
2,506,620,Friday,Mechanical,1117,0
2,501,623,Friday,Investigation,3041,0
2,503,751,Friday,Mechanical,3045,0
2,510,955,Friday,Held By,7353,0
2,504,1037,Friday,Investigation,14665,0
2,501,1048,Friday,Mechanical,6806,0
2,506,1197,Friday,Investigation,986,0
2,505,1200,Friday,General Delay,2161,0
2,512,1294,Friday,Mechanical,14958,0
2,501,1354,Friday,Investigation,1756,0
2,504,1401,Friday,Held By,4163,1
2,504,130,Saturday,Held By,3716,0
2,504,164,Saturday,Emergency Services,14665,0
2,506,448,Saturday,Mechanical,14741,0
2,512,516,Saturday,Held By,8153,0
2,510,517,Saturday,Held By,7353,0
2,510,520,Saturday,Held By,7353,0
2,511,524,Saturday,Held By,161,0
2,512,554,Saturday,Held By,8153,0
2,512,558,Saturday,Held By,8153,0
2,504,609,Saturday,Held By,15643,0
2,504,630,Saturday,Mechanical,12538,0
2,505,887,Saturday,Emergency Services,14639,0
2,510,920,Saturday,Mechanical,7349,0
2,510,921,Saturday,Emergency Services,7347,0
2,511,961,Saturday,Mechanical,15335,1
2,506,1001,Saturday,Emergency Services,14741,0
2,505,1050,Saturday,Mechanical,2194,0
2,504,1060,Saturday,Utilized Off Route,4156,0
2,504,1066,Saturday,Held By,4574,0
2,501,1115,Saturday,Emergency Services,3041,0
2,504,1117,Saturday,Mechanical,14640,0
2,510,1201,Saturday,Emergency Services,14816,0
2,506,1227,Saturday,Investigation,1097,0
3,512,135,Sunday,Mechanical,14778,0
3,504,607,Sunday,Emergency Services,15462,0
3,512,647,Sunday,Mechanical,8158,0
3,509,775,Sunday,Held By,13370,1
3,505,867,Sunday,Mechanical,2194,0
3,506,978,Sunday,Mechanical,14741,0
3,501,1013,Sunday,Investigation,3057,0
3,501,1021,Sunday,Mechanical,6811,0
3,505,1071,Sunday,Investigation,3371,0
3,506,1128,Sunday,Mechanical,14741,0
3,501,1217,Sunday,Investigation,3041,0
3,505,1244,Sunday,Investigation,14666,0
3,505,1284,Sunday,Investigation,2131,0
3,501,1316,Sunday,Emergency Services,6832,0
3,512,300,Monday,Late Leaving Garage,8153,0
3,504,459,Monday,Investigation,15635,1
3,504,553,Monday,Mechanical,15647,0
3,501,560,Monday,Emergency Services,6838,0
3,512,595,Monday,Investigation,9980,0
3,506,610,Monday,Mechanical,825,0
3,504,848,Monday,Investigation,1760,0
3,505,850,Monday,Investigation,1760,0
3,501,864,Monday,Emergency Services,16402,0
3,512,989,Monday,Investigation,8178,0
3,504,1259,Monday,Mechanical,4156,0
3,505,349,Tuesday,Emergency Services,2190,1
3,506,381,Tuesday,Late Leaving Garage,1117,0
3,506,531,Tuesday,Mechanical,1116,0
3,505,539,Tuesday,General Delay,2194,0
3,512,590,Tuesday,Mechanical,14350,0
3,506,593,Tuesday,Mechanical,1082,0
3,505,661,Tuesday,Investigation,2176,0
3,504,745,Tuesday,Held By,1756,0
3,501,855,Tuesday,Mechanical,6813,0
3,506,927,Tuesday,Emergency Services,760,0
3,505,1099,Tuesday,Investigation,2154,0
3,511,1365,Tuesday,Investigation,148,1
3,511,1368,Tuesday,Investigation,186,0
3,504,1426,Tuesday,Utilized Off Route,4156,0
3,512,308,Wednesday,Late Leaving Garage,8153,0
3,506,313,Wednesday,Mechanical,1117,0
3,505,386,Wednesday,Mechanical,14639,0
3,501,405,Wednesday,Mechanical,6523,0
3,506,458,Wednesday,Mechanical,14741,0
3,504,499,Wednesday,Mechanical,15647,0
3,506,560,Wednesday,Held By,814,0
3,506,563,Wednesday,Held By,814,0
3,506,635,Wednesday,Mechanical,1252,1
3,505,726,Wednesday,Investigation,2131,0
3,511,730,Wednesday,Overhead - Pantograph,126,0
3,501,819,Wednesday,Mechanical,15347,0
3,501,836,Wednesday,Emergency Services,6813,0
3,504,840,Wednesday,Mechanical,14640,0
3,510,955,Wednesday,Held By,7353,0
3,505,972,Wednesday,Mechanical,14639,0
3,511,1238,Wednesday,Investigation,14619,0
3,504,29,Thursday,Mechanical,15462,0
3,510,87,Thursday,Investigation,10927,0
3,512,293,Thursday,Held By,8146,0
3,512,314,Thursday,Held By,8153,0
3,506,463,Thursday,Emergency Services,1105,0
3,501,508,Thursday,Mechanical,6523,0
3,512,520,Thursday,Emergency Services,14354,0
3,503,728,Thursday,Mechanical,2839,0
3,504,983,Thursday,General Delay,15635,0
3,505,1026,Thursday,Investigation,14639,0
3,505,1100,Thursday,Investigation,14639,0
3,512,1176,Thursday,Investigation,8171,0
3,510,1305,Thursday,Mechanical,10927,0
3,511,289,Friday,Overhead - Pantograph,161,0
3,501,290,Friday,Held By,3065,1
3,512,314,Friday,Held By,8153,0
3,512,589,Friday,Mechanical,14778,0
3,504,709,Friday,Investigation,4141,0
3,501,720,Friday,Mechanical,3041,0
3,509,725,Friday,Held By,13362,0
3,504,729,Friday,Investigation,1762,0
3,505,741,Friday,Investigation,986,0
3,506,764,Friday,Emergency Services,759,0
3,506,845,Friday,Emergency Services,13923,1
3,510,955,Friday,Held By,7353,0
3,504,1051,Friday,Mechanical,4156,0
3,504,1071,Friday,Held By,6849,0
3,501,1185,Friday,Investigation,3036,1
3,505,1374,Friday,Investigation,2194,0
3,501,1380,Friday,Investigation,6523,0
3,506,1417,Friday,Emergency Services,836,0
3,505,1439,Friday,Investigation,2190,0
3,506,14,Saturday,Mechanical,836,0
3,504,41,Saturday,Investigation,2150,0
3,505,51,Saturday,Mechanical,2171,0
3,512,87,Saturday,Mechanical,14778,0
3,509,565,Saturday,General Delay,13362,0
3,512,566,Saturday,General Delay,8153,0
3,510,634,Saturday,Mechanical,7356,0
3,505,677,Saturday,Investigation,2152,0
3,505,711,Saturday,Mechanical,14639,0
3,504,728,Saturday,Mechanical,4574,0
3,512,756,Saturday,Investigation,14778,0
3,505,835,Saturday,Mechanical,2171,0
3,504,970,Saturday,Emergency Services,14640,0
3,511,999,Saturday,Held By,212,1
3,506,1050,Saturday,Emergency Services,1451,0
3,501,1056,Saturday,Investigation,3080,0
3,505,1094,Saturday,Emergency Services,2150,0
3,501,52,Sunday,Mechanical,3065,0
3,512,61,Sunday,Mechanical,14958,0
3,512,78,Sunday,Mechanical,14778,0
3,512,475,Sunday,Mechanical,14778,0
3,505,654,Sunday,Mechanical,14666,0
3,505,735,Sunday,Held By,986,0
3,506,873,Sunday,Held By,760,0
3,505,978,Sunday,Mechanical,2194,0
3,504,1023,Sunday,Mechanical,6849,0
3,501,1153,Sunday,Investigation,3084,0
3,509,1174,Sunday,Emergency Services,15190,0
3,510,30,Monday,Investigation,11985,0
3,512,314,Monday,Held By,8153,0
3,510,682,Monday,Mechanical,7349,0
3,506,913,Monday,Investigation,1084,0
3,510,955,Monday,Held By,7353,0
3,505,1217,Monday,Investigation,2428,0
3,504,351,Tuesday,Mechanical,14665,0
3,505,608,Tuesday,General Delay,2176,0
3,512,645,Tuesday,Investigation,8169,0
3,512,671,Tuesday,Investigation,9980,0
3,510,729,Tuesday,Held By,7349,0
3,506,777,Tuesday,General Delay,760,0
3,505,900,Tuesday,Mechanical,14639,0
3,510,955,Tuesday,Held By,7353,0
3,506,1005,Tuesday,Mechanical,1116,0
3,510,1042,Tuesday,Investigation,10927,0
3,505,1088,Tuesday,Mechanical,2194,0
3,501,1342,Tuesday,Mechanical,6523,0
3,505,1375,Tuesday,Mechanical,2194,0
3,501,1403,Tuesday,Mechanical,5511,0
3,501,1405,Tuesday,Emergency Services,3057,0
3,510,15,Wednesday,Investigation,7349,0
3,510,28,Wednesday,Emergency Services,14816,0
3,504,33,Wednesday,Emergency Services,14640,0
3,501,450,Wednesday,Mechanical,6523,0
3,506,557,Wednesday,Mechanical,836,0
3,509,567,Wednesday,Mechanical,13368,0
3,505,569,Wednesday,Mechanical,14639,0
3,511,761,Wednesday,Mechanical,14508,0
3,512,834,Wednesday,Mechanical,14958,0
3,512,857,Wednesday,Mechanical,8146,0
3,505,896,Wednesday,Mechanical,2190,0
3,510,955,Wednesday,Held By,7353,0
3,501,1099,Wednesday,Held By,3061,0
3,501,1274,Wednesday,Investigation,3059,0
3,501,1314,Wednesday,Investigation,3065,0
3,504,34,Thursday,Held By,3374,1
3,504,34,Thursday,Held By,3374,0
3,504,335,Thursday,Mechanical,6849,0
3,501,369,Thursday,General Delay,6849,0
3,501,372,Thursday,General Delay,6849,0
3,512,378,Thursday,Held By,8146,0
3,504,398,Thursday,General Delay,6849,0
3,504,399,Thursday,General Delay,6849,0
3,504,409,Thursday,General Delay,6849,0
3,504,421,Thursday,General Delay,6849,0
3,504,424,Thursday,General Delay,6849,0
3,504,438,Thursday,General Delay,6849,0
3,504,448,Thursday,General Delay,6849,0
3,512,460,Thursday,Investigation,8158,0
3,504,465,Thursday,General Delay,6849,0
3,504,473,Thursday,General Delay,6849,0
3,509,527,Thursday,Mechanical,15190,0
3,509,571,Thursday,Mechanical,15190,0
3,505,584,Thursday,Mechanical,14639,0
3,511,782,Thursday,Emergency Services,14619,0
3,504,894,Thursday,Investigation,3374,0
3,504,916,Thursday,Investigation,3374,0
3,504,944,Thursday,General Delay,6849,0
3,510,955,Thursday,Held By,7353,0
3,505,1029,Thursday,General Delay,14639,0
3,501,1171,Thursday,Mechanical,6849,0
3,504,1177,Thursday,Emergency Services,14665,0
3,505,1242,Thursday,Mechanical,2182,0
3,506,1338,Thursday,General Delay,1252,0
3,501,34,Friday,Held By,3033,1
3,511,310,Friday,Investigation,161,0
3,512,339,Friday,Held By,8153,0
3,503,355,Friday,Mechanical,2839,0
3,510,386,Friday,Late Leaving Garage,7353,0
3,509,421,Friday,Mechanical,15190,0
3,509,433,Friday,Mechanical,15190,0
3,510,610,Friday,Mechanical,7353,0
3,504,613,Friday,Diversion,15647,0
3,506,622,Friday,Emergency Services,14741,0
3,501,622,Friday,Emergency Services,6523,0
3,501,642,Friday,Mechanical,6523,0
3,505,656,Friday,Mechanical,14639,0
3,501,686,Friday,Held By,6859,0
3,501,857,Friday,Mechanical,3036,0
3,505,1026,Friday,Mechanical,14639,0
3,505,1051,Friday,Utilized Off Route,2194,0
3,511,1156,Friday,Mechanical,14619,0
